0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,stats_date
1,Houston,Amer,27-2,121.63383898991734,4,92.24296850899549,5,0.9601043726384206,1,28.630760527031978,2.369239472968024,16.630760527031978,1.3692394729680237,15-1,0.5870081057454128,0.5325608056120904,0.6312465371037377,0.5986025410519237,0.5325608056120904,0.6462993499806924,0.7860669283509313,0.7959784874391607,107.97547608875378,103.95278773825564,108.24814903975378,103.68036611472492,121.91195940097067,94.56917118421921,127.53076291009786,95.50310251679329,0.9653029429517099,7,0.031489213685358064,1242.0,973.0,1035.3374999999999,1.199608823209823,0.9397901650428002,0.7667218529963298,0.9375,7.038177457531477,3,114,63.30790240138334,20230301
2,Alabama,SEC,26-4,118.7637705229885,13,92.3476074127262,6,0.9475058263124972,2,26.564779374468873,4.4352206255311275,16.564779374468873,1.435220625531127,16-1,0.714582322815715,0.695484466209849,0.7291865661025534,0.7209382585011108,0.695484466209849,0.7393215529336886,0.6820337523886486,0.6829282550654386,111.0529509696389,100.5395834641372,111.27345378662413,100.40082107229803,119.62020410945577,88.51540910513134,117.60579994687006,95.87475108862087,0.9128865591849447,15,0.07092316499482876,1434.0,1131.0,1248.0625,1.1489809204266612,0.9062046171565927,0.9116163290629876,0.9411764705882353,9.05712324453653,2,42,73.36855349525229,20230301
3,Tennessee,SEC,22-8,112.81579630177316,54,88.26530626539022,1,0.9438640817009212,3,22.57698219734849,8.423017802651511,11.576982197348489,6.423017802651511,11-6,0.6552035616217908,0.5602763155849866,0.7277949850617002,0.663145136990434,0.5602763155849866,0.7374392857832573,0.7293205414229,0.7792719928591458,109.53327323315135,102.14951797651862,109.67962828146828,101.889977459217,111.12918371061619,87.85577053198081,112.08965539951602,90.35002207250713,0.9226913921854267,13,-0.09381050095875021,1180.0,998.0,1099.1499999999999,1.0735568393758814,0.9079743438111268,0.9013923980497287,0.6470588235294118,3.4534529987191793,17,343,65.92805656727805,20230301
4,UCLA,P12,25-4,114.86074422520375,32,90.31353487273381,2,0.9407538701546121,4,26.630139260574357,4.369860739425644,17.630139260574357,2.3698607394256443,16-2,0.6538362587682397,0.5372439750419716,0.7250870988231817,0.6630236584635254,0.5372439750419716,0.7322024843453803,0.7462183386254454,0.810361774490491,109.29150543508888,102.12261033940302,109.5334031748525,101.94275245917775,112.02933475068988,88.38633195417947,127.78570656821357,102.76253033649232,0.9245780988316512,10,0.03525640130482055,1239.0,1052.0,1162.3624999999997,1.0659325296540454,0.9050532858725228,0.7962409540451671,0.8888888888888888,6.79132436443856,4,106,66.46491089262683,20230301
5,Purdue,B10,24-5,119.21836122164298,12,94.8011666312008,12,0.9331124733093662,5,25.554694976368065,5.445305023631936,14.554694976368065,5.445305023631936,13-5,0.6706973718926241,0.5350034244324632,0.7536214508960555,0.678339560132932,0.5350034244324632,0.7571744347681894,0.7299744612097898,0.8011966696549493,110.53774014998838,102.677502598739,110.40015027130934,102.28562191263701,117.05797290594118,93.71611771507654,132.21275384106625,104.95981758878152,0.9342939624800245,12,0.028351909705005007,1279.0,1150.0,1148.9375,1.1132024152749824,1.0009247674481858,0.7891512896173944,0.7222222222222222,6.457395254711112,5,116,64.32733605759735,20230301
6,Saint Mary's,WCC,25-6,114.40746302615571,37,91.3350845542005,4,0.9302256156446129,6,25.0,6.0,14.0,2.0,14-2,0.6136133497738624,0.5891675746445457,0.6365312639575965,0.6136133497738624,0.5891675746445457,0.6365312639575965,0.7961224755538874,0.8115314839067123,110.92846385878384,104.55594289120853,110.92846385878384,104.55594289120853,114.6473992023521,90.5509918368587,117.7466751472244,98.39682638236982,0.8874105652395157,6,-0.03654182968859199,1183.0,970.0,1026.0374999999997,1.152979301438788,0.945384549784974,0.0,0.875,3.6593439547171855,15,256,62.354984682814106,20230301
7,Connecticut,BE,23-7,120.35600872021591,9,96.08447751579327,23,0.9302218758607202,7,23.69265495162173,7.307345048378271,12.692654951621728,7.307345048378271,12-7,0.6372389425512479,0.49985313496456973,0.7167780943119567,0.6429521914952496,0.49985313496456973,0.7216566725871238,0.7386173448656164,0.801656497206725,108.43382035128928,102.15914284905304,108.6462883670159,102.1263841217569,116.92079410342104,95.92596363889696,122.14245407765833,96.16204384981708,0.9399281950877074,11,-0.03142599378876498,1442.0,1308.0,1290.55,1.1173530665220255,1.0135213668590912,0.8143496598153009,0.631578947368421,4.168631311220894,14,243,67.50698151603429,20230301
8,San Diego St.,MWC,23-6,115.63168102156456,23,94.09660895139055,9,0.914511768770465,8,23.9407019993239,6.059298000676099,14.9407019993239,3.0592980006760992,14-3,0.6800413197619878,0.6233401034800784,0.7200657077256887,0.6732486847841463,0.6233401034800784,0.7065210723201918,0.7540271534598222,0.767868694808069,110.84480021371287,101.66529240224266,110.73040258914857,101.89819361723072,115.77271464136696,93.18106592115234,130.35866661767932,108.67790649755344,0.8901097566155128,8,0.018466847258451158,1215.0,1097.0,1101.75,1.1027910142954391,0.9956886771046063,0.4762622704267453,0.8235294117647058,4.98620557649107,12,140,66.66725748320674,20230301
9,Arizona,P12,24-5,120.89581727623089,7,98.414413016574,43,0.9142001109550206,9,24.808480717647356,6.191519282352644,13.808480717647354,6.191519282352644,13-5,0.6438250576915701,0.5957051211534847,0.6732316855759559,0.6612074744508954,0.5957051211534847,0.6972337687644716,0.7370577988441039,0.7651495283107829,107.45588685936094,100.72344518016219,108.00042833985567,100.2543526827559,115.3322567531695,96.72491648912607,119.96128290262142,95.18095823630492,0.9346842254106448,10,0.040322617832891594,1391.0,1256.0,1275.8125,1.090285602312252,0.9844706804487336,0.9132525174611128,0.7222222222222222,5.340456101627865,10,91,72.8762340905074,20230301
10,Gonzaga,WCC,26-5,125.44783726456825,1,102.35643976295451,107,0.9120904920591787,10,26.0,5.0,14.0,2.0,14-2,0.6257161536189131,0.6091946839802435,0.6412050314051659,0.6257161536189131,0.6091946839802435,0.6412050314051659,0.7524159642426205,0.7307918728627139,110.90910613453194,103.46848808318357,110.90910613453194,103.46848808318357,125.69084416866538,101.7477374396134,130.87844015932697,106.77689038348541,0.9121813950039533,11,0.06683448550269544,1431.0,1216.0,1153.7124999999999,1.2403436731421391,1.0539887536973034,0.0,0.875,6.062407283393507,7,49,70.41651728006428,20230301
