0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,stats_date
1,Houston,Amer,12-1,113.2767798425541,17,81.65501206229972,2,0.9773416203764399,1,28.817287477247216,2.1827125227527806,16.817287477247216,1.1827125227527806,0-0,0.5459501157293732,0.5459501157293732,0.0,0.6029489024523408,0.5459501157293732,0.6441146928633728,0.7825797476337075,0.7883729388151116,103.60927882378525,100.87574419435616,103.89882466214557,99.22781484788314,0.0,0.0,115.53037429387514,87.11850268972377,0.9625304869178267,4,-0.0056089476295004825,0.0,0.0,0.0,0.0,0.0,0.6441146928633728,0.0,2.6378522708657304,6,193,63.76070916287219,20221223
2,Tennessee,SEC,10-2,107.27640607260139,73,80.51874197240943,1,0.9644139104895875,2,26.09337208190696,4.906627918093043,15.301663749075237,2.698336250924763,0-0,0.560394764044146,0.560394764044146,0.0,0.6803640099035226,0.5869639416264442,0.7478196147703018,0.7047345911021666,0.7405937418683726,104.86531841619068,101.08676935498214,105.4378618942133,97.0253266182329,0.0,0.0,103.33686174728967,73.81989934277983,0.9795318940549053,3,-0.04032680981054049,0.0,0.0,0.0,0.0,0.0,0.7478196147703018,0.0,1.7843770372761003,12,245,68.2826991631056,20221223
3,UCLA,P12,11-2,117.55024020996386,5,88.95600399366933,10,0.9610341732318262,3,26.100350495569455,4.899649504430548,17.100350495569455,2.899649504430548,2-0,0.5987286124814746,0.5625308670951902,0.7978162121060384,0.6825320619160383,0.5625308670951902,0.7485327190675046,0.7241840728207334,0.7938013511949683,104.79373923797026,99.904372880998,106.07979079799725,97.69375447164822,121.22005198786275,89.85442383040677,117.89295409392555,88.07585611908115,0.9662079624733008,4,-0.04318316113868115,145.0,122.0,129.2125,1.122182451388217,0.944181097030086,0.7430567753965565,1.0,1.9024588872981676,11,247,68.77698994720052,20221223
4,Connecticut,BE,13-0,115.75737041670891,9,88.04700169753531,7,0.9587782669849995,4,28.17701926450356,2.8229807354964382,17.177019264503564,2.8229807354964382,2-0,0.5379375205284929,0.5170620476189388,0.6527526215310406,0.6585750637929877,0.5170620476189388,0.7364072226887142,0.7354005332824991,0.7938469880124029,101.41548768124434,100.54336554921173,105.97076764230899,99.29850163064752,107.29197232052209,85.79260851144078,120.84119013143889,81.87370921624584,0.9887596542971453,6,0.11188024160151877,152.0,119.0,137.5625,1.104952294411631,0.8650613357564744,0.7457021783729,1.0,3.74967812559664,1,30,69.06370009437371,20221223
5,Kansas,B12,11-1,113.74386012019151,16,89.53153589793232,15,0.9400610816572328,5,23.706091652721796,7.293908347278204,12.199758270471078,5.80024172952892,0-0,0.6329797283057075,0.6329797283057075,0.0,0.7772418217413589,0.6549780238282122,0.8655434535675208,0.6204707276016649,0.7040485548604561,104.05118081873219,97.35953048763459,106.93467441866999,93.89989586126194,0.0,0.0,110.31354011696776,85.99610483420197,0.9460268240799432,5,0.11077167199217208,0.0,0.0,0.0,0.0,0.0,0.8655434535675208,0.0,3.208019288422169,3,31,69.95885336066799,20221223
6,Arizona,P12,12-1,123.63080986940169,1,97.78940938570469,92,0.9368233681885667,6,25.959300233452414,5.040699766547581,14.959300233452419,5.040699766547581,1-1,0.6016197555620829,0.6130723201574289,0.5386306502876809,0.6734067781766152,0.6130723201574293,0.7065907300871677,0.7251124587722119,0.7689422923274214,102.35235684752249,97.06486495988996,104.37313615548878,96.1490687858245,105.61802153319763,104.96887159714629,123.97028489432441,96.4456968747505,0.9472105689103677,5,0.09702911269446945,147.0,149.0,143.36249999999998,1.0253727439183888,1.0393233934955097,0.7252529611759996,0.5,3.0778138462054168,4,48,74.2909790718289,20221223
7,Saint Mary's,WCC,10-4,110.09084163161154,44,87.55356685073761,5,0.9330262874160443,7,24.358441193369192,6.641558806630805,13.358441193369194,2.641558806630806,0-0,0.6357424020409476,0.6357424020409476,0.0,0.6272685833767152,0.5933595752382178,0.6590582785065566,0.7923640421102274,0.8105960555536776,104.89522232907777,98.46909604503762,102.99295759421328,96.59782042753106,0.0,0.0,112.3901020771049,88.0152346881043,0.9432865364296135,2,-0.12976650961470504,0.0,0.0,0.0,0.0,0.0,0.6590582785065566,0.0,-0.11227067631575416,62,339,64.38579102291723,20221223
8,Purdue,B10,12-0,116.29914040570674,8,92.49639283320666,33,0.932983849073183,8,25.931877010509773,5.068122989490233,14.93401389780716,5.06598610219284,2-0,0.5732242660549441,0.5794374636482178,0.5421582780885762,0.6962306801202839,0.5302749567820119,0.7875063279563332,0.7009732041513378,0.7905229889257276,104.6496466389844,100.6610524542583,106.2661682661235,97.45487740833087,116.77026446681059,98.04738594665369,123.97757661650641,88.98823863695941,0.9784028429817052,4,0.1667859097541854,154.0,132.0,134.3,1.1466865227103498,0.982874162323157,0.814767222386084,1.0,3.579063160431282,2,11,65.06641347760491,20221223
9,Texas,B12,10-1,112.02011308186016,22,89.64574746943171,17,0.9283985461595178,9,22.611030962426174,8.388969037573824,11.414184932100342,6.585815067899657,0-0,0.4768170226236074,0.4768170226236074,0.0,0.7093702994000074,0.4912859004103465,0.8668756986703181,0.6634051989142752,0.8128686261759237,102.57969548007705,104.10986946512911,106.13035945478182,96.30190159072895,0.0,0.0,115.17253750469536,90.60210629931005,0.9404459286908796,3,0.018004989470514987,0.0,0.0,0.0,0.0,0.0,0.8668756986703181,0.0,1.2569919730012555,20,150,68.70974715932442,20221223
10,Alabama,SEC,10-2,111.21192991709495,31,90.7627086471586,20,0.9118692650441156,10,22.789748550911156,8.210251449088842,12.276570395373348,5.723429604626654,0-0,0.655494171260988,0.655494171260988,0.0,0.729027386153886,0.6727027816669872,0.7697062671722018,0.6647343627919499,0.6752583782689331,107.47576203704928,98.58193134438848,106.62780701617434,95.5496850189142,0.0,0.0,114.00026086109324,93.95042793514374,0.9024268025720706,5,0.12269022121987638,0.0,0.0,0.0,0.0,0.0,0.7697062671722018,0.0,2.654298463694222,5,24,75.01630830124559,20221223
